Producto,Calibre,Valor,Unidad de medida,Definición,Mes,Año,Empresa
Entero,NATURAL,99903.49599999987,Kilos,Kg netos del producto empacados en el mes*,4,2020,Camanchaca
Entero,CON SALSA,106039.96199999991,Kilos,Kg netos del producto empacados en el mes*,4,2020,Camanchaca
Entero,NATURAL,0.0,Kilos,Kg netos del producto empacados en el mes*,4,2020,Camanchaca
Entero,CON SALSA,0.0,Kilos,Kg netos del producto empacados en el mes*,4,2020,Camanchaca
Rendimiento Olla mmpp Propia,,0.243,%,Proporción de carne en base a kilos mmpp propia ingresada a planta del mes**,4,2020,Camanchaca
Rendimiento Olla mmpp Terceros,,0.344,%,Proporción de carne en base a kilos mmpp de terceros ingresada a planta del mes**,4,2020,Camanchaca
Carne,50-100 UNI/KG,0.0,Kilos,Kg netos del producto empacados en el mes*,5,2020,Camanchaca
Carne,100-200 UNI/KG,102250.0,Kilos,Kg netos del producto empacados en el mes*,5,2020,Camanchaca
Carne,200-300 UNI/KG,299780.0,Kilos,Kg netos del producto empacados en el mes*,5,2020,Camanchaca
Carne,300-500 UNI/KG,252940.0,Kilos,Kg netos del producto empacados en el mes*,5,2020,Camanchaca
Carne,500-1000 UNI/KG,35220.0,Kilos,Kg netos del producto empacados en el mes*,5,2020,Camanchaca
Carne,INDUSTRIAL,55620.0,Kilos,Kg netos del producto empacados en el mes*,5,2020,Camanchaca
Media Concha,40-60 UNI/KG,0.0,Kilos,Kg netos del producto empacados en el mes*,5,2020,Camanchaca
Media Concha,60-80 UNI/KG,0.0,Kilos,Kg netos del producto empacados en el mes*,5,2020,Camanchaca
Media Concha,80-100 UNI/KG,0.0,Kilos,Kg netos del producto empacados en el mes*,5,2020,Camanchaca
Media Concha,100 UP UNI/KG,0.0,Kilos,Kg netos del producto empacados en el mes*,5,2020,Camanchaca
Entero,NATURAL,237369.7679999973,Kilos,Kg netos del producto empacados en el mes*,5,2020,Camanchaca
Entero,CON SALSA,335261.05199999624,Kilos,Kg netos del producto empacados en el mes*,5,2020,Camanchaca
Entero,NATURAL,0.0,Kilos,Kg netos del producto empacados en el mes*,5,2020,Camanchaca
Entero,CON SALSA,0.0,Kilos,Kg netos del producto empacados en el mes*,5,2020,Camanchaca
Rendimiento Olla mmpp Propia,,0.23,%,Proporción de carne en base a kilos mmpp propia ingresada a planta del mes**,5,2020,Camanchaca
Rendimiento Olla mmpp Terceros,,0.266,%,Proporción de carne en base a kilos mmpp de terceros ingresada a planta del mes**,5,2020,Camanchaca
Carne,50-100 UNI/KG,0.0,Kilos,Kg netos del producto empacados en el mes*,6,2020,Camanchaca
Carne,100-200 UNI/KG,55620.0,Kilos,Kg netos del producto empacados en el mes*,6,2020,Camanchaca
Carne,200-300 UNI/KG,333110.0,Kilos,Kg netos del producto empacados en el mes*,6,2020,Camanchaca
Carne,300-500 UNI/KG,311850.0,Kilos,Kg netos del producto empacados en el mes*,6,2020,Camanchaca
Carne,500-1000 UNI/KG,55980.0,Kilos,Kg netos del producto empacados en el mes*,6,2020,Camanchaca
Carne,INDUSTRIAL,49680.0,Kilos,Kg netos del producto empacados en el mes*,6,2020,Camanchaca
Media Concha,40-60 UNI/KG,0.0,Kilos,Kg netos del producto empacados en el mes*,6,2020,Camanchaca
Media Concha,60-80 UNI/KG,0.0,Kilos,Kg netos del producto empacados en el mes*,6,2020,Camanchaca
Media Concha,80-100 UNI/KG,0.0,Kilos,Kg netos del producto empacados en el mes*,6,2020,Camanchaca
Media Concha,100 UP UNI/KG,0.0,Kilos,Kg netos del producto empacados en el mes*,6,2020,Camanchaca
Entero,NATURAL,290764.72799999703,Kilos,Kg netos del producto empacados en el mes*,6,2020,Camanchaca
Entero,CON SALSA,382104.155999996,Kilos,Kg netos del producto empacados en el mes*,6,2020,Camanchaca
Entero,NATURAL,0.0,Kilos,Kg netos del producto empacados en el mes*,6,2020,Camanchaca
Entero,CON SALSA,0.0,Kilos,Kg netos del producto empacados en el mes*,6,2020,Camanchaca
Rendimiento Olla mmpp Propia,,0.213,%,Proporción de carne en base a kilos mmpp propia ingresada a planta del mes**,6,2020,Camanchaca
Rendimiento Olla mmpp Terceros,,0.208,%,Proporción de carne en base a kilos mmpp de terceros ingresada a planta del mes**,6,2020,Camanchaca
Carne,50-100 UNI/KG,0.0,Kilos,Kg netos del producto empacados en el mes*,7,2020,Camanchaca
Carne,100-200 UNI/KG,17500.0,Kilos,Kg netos del producto empacados en el mes*,7,2020,Camanchaca
Carne,200-300 UNI/KG,175230.0,Kilos,Kg netos del producto empacados en el mes*,7,2020,Camanchaca
Carne,300-500 UNI/KG,235710.0,Kilos,Kg netos del producto empacados en el mes*,7,2020,Camanchaca
Carne,500-1000 UNI/KG,56990.0,Kilos,Kg netos del producto empacados en el mes*,7,2020,Camanchaca
Carne,INDUSTRIAL,29160.0,Kilos,Kg netos del producto empacados en el mes*,7,2020,Camanchaca
Media Concha,40-60 UNI/KG,0.0,Kilos,Kg netos del producto empacados en el mes*,7,2020,Camanchaca
Media Concha,60-80 UNI/KG,0.0,Kilos,Kg netos del producto empacados en el mes*,7,2020,Camanchaca
Media Concha,80-100 UNI/KG,0.0,Kilos,Kg netos del producto empacados en el mes*,7,2020,Camanchaca
Media Concha,100 UP UNI/KG,0.0,Kilos,Kg netos del producto empacados en el mes*,7,2020,Camanchaca
Entero,NATURAL,160402.2719999994,Kilos,Kg netos del producto empacados en el mes*,7,2020,Camanchaca
Entero,CON SALSA,262276.1629999978,Kilos,Kg netos del producto empacados en el mes*,7,2020,Camanchaca
Entero,NATURAL,0.0,Kilos,Kg netos del producto empacados en el mes*,7,2020,Camanchaca
Entero,CON SALSA,0.0,Kilos,Kg netos del producto empacados en el mes*,7,2020,Camanchaca
Rendimiento Olla mmpp Propia,,0.207,%,Proporción de carne en base a kilos mmpp propia ingresada a planta del mes**,7,2020,Camanchaca
Rendimiento Olla mmpp Terceros,,0.196,%,Proporción de carne en base a kilos mmpp de terceros ingresada a planta del mes**,7,2020,Camanchaca
Carne,50-100 UNI/KG,0.0,Kilos,Kg netos del producto empacados en el mes*,11,2020,Camanchaca
Carne,100-200 UNI/KG,22420.0,Kilos,Kg netos del producto empacados en el mes*,11,2020,Camanchaca
Carne,200-300 UNI/KG,150040.0,Kilos,Kg netos del producto empacados en el mes*,11,2020,Camanchaca
Carne,300-500 UNI/KG,221940.0,Kilos,Kg netos del producto empacados en el mes*,11,2020,Camanchaca
Carne,500-1000 UNI/KG,46970.0,Kilos,Kg netos del producto empacados en el mes*,11,2020,Camanchaca
Carne,INDUSTRIAL,19490.0,Kilos,Kg netos del producto empacados en el mes*,11,2020,Camanchaca
Media Concha,40-60 UNI/KG,0.0,Kilos,Kg netos del producto empacados en el mes*,11,2020,Camanchaca
Media Concha,60-80 UNI/KG,0.0,Kilos,Kg netos del producto empacados en el mes*,11,2020,Camanchaca
Media Concha,80-100 UNI/KG,0.0,Kilos,Kg netos del producto empacados en el mes*,11,2020,Camanchaca
Media Concha,100 UP UNI/KG,0.0,Kilos,Kg netos del producto empacados en el mes*,11,2020,Camanchaca
Entero,NATURAL,368052.3,Kilos,Kg netos del producto empacados en el mes*,11,2020,Camanchaca
Entero,CON SALSA,193709.6,Kilos,Kg netos del producto empacados en el mes*,11,2020,Camanchaca
Entero,NATURAL,0.0,Kilos,Kg netos del producto empacados en el mes*,11,2020,Camanchaca
Entero,CON SALSA,0.0,Kilos,Kg netos del producto empacados en el mes*,11,2020,Camanchaca
Rendimiento Olla mmpp Propia,,0.199,%,Proporción de carne en base a kilos mmpp propia ingresada a planta del mes**,11,2020,Camanchaca
Rendimiento Olla mmpp Terceros,,0.207,%,Proporción de carne en base a kilos mmpp de terceros ingresada a planta del mes**,11,2020,Camanchaca
Carne,50-100 UNI/KG,0.0,Kilos,Kg netos del producto empacados en el mes*,12,2020,Camanchaca
Carne,100-200 UNI/KG,57890.0,Kilos,Kg netos del producto empacados en el mes*,12,2020,Camanchaca
Carne,200-300 UNI/KG,258120.0,Kilos,Kg netos del producto empacados en el mes*,12,2020,Camanchaca
Carne,300-500 UNI/KG,259710.0,Kilos,Kg netos del producto empacados en el mes*,12,2020,Camanchaca
Carne,500-1000 UNI/KG,52500.0,Kilos,Kg netos del producto empacados en el mes*,12,2020,Camanchaca
Carne,INDUSTRIAL,75640.0,Kilos,Kg netos del producto empacados en el mes*,12,2020,Camanchaca
Media Concha,40-60 UNI/KG,0.0,Kilos,Kg netos del producto empacados en el mes*,12,2020,Camanchaca
Media Concha,60-80 UNI/KG,0.0,Kilos,Kg netos del producto empacados en el mes*,12,2020,Camanchaca
Media Concha,80-100 UNI/KG,0.0,Kilos,Kg netos del producto empacados en el mes*,12,2020,Camanchaca
Media Concha,100 UP UNI/KG,0.0,Kilos,Kg netos del producto empacados en el mes*,12,2020,Camanchaca
Entero,NATURAL,337554.0,Kilos,Kg netos del producto empacados en el mes*,12,2020,Camanchaca
Entero,CON SALSA,358054.58099999937,Kilos,Kg netos del producto empacados en el mes*,12,2020,Camanchaca
Entero,NATURAL,0.0,Kilos,Kg netos del producto empacados en el mes*,12,2020,Camanchaca
Entero,CON SALSA,0.0,Kilos,Kg netos del producto empacados en el mes*,12,2020,Camanchaca
Rendimiento Olla mmpp Propia,,0.218,%,Proporción de carne en base a kilos mmpp propia ingresada a planta del mes**,12,2020,Camanchaca
Rendimiento Olla mmpp Terceros,,0.22,%,Proporción de carne en base a kilos mmpp de terceros ingresada a planta del mes**,12,2020,Camanchaca
Carne,50-100 UNI/KG,0,Kilos,Kg netos del producto empacados en el mes*,2,2020,Sudmaris
Carne,100-200 UNI/KG,"38,090",Kilos,Kg netos del producto empacados en el mes*,2,2020,Sudmaris
Carne,200-300 UNI/KG,"176,410",Kilos,Kg netos del producto empacados en el mes*,2,2020,Sudmaris
Carne,300-500 UNI/KG,"248,680",Kilos,Kg netos del producto empacados en el mes*,2,2020,Sudmaris
Carne,500-1000 UNI/KG,"26,280",Kilos,Kg netos del producto empacados en el mes*,2,2020,Sudmaris
Carne,INDUSTRIAL,"80,090",Kilos,Kg netos del producto empacados en el mes*,2,2020,Sudmaris
Media Concha,40-60 UNI/KG,"2,068",Kilos,Kg netos del producto empacados en el mes*,2,2020,Sudmaris
Media Concha,60-80 UNI/KG,"58,410",Kilos,Kg netos del producto empacados en el mes*,2,2020,Sudmaris
Media Concha,80-100 UNI/KG,"35,049",Kilos,Kg netos del producto empacados en el mes*,2,2020,Sudmaris
Media Concha,100 UP UNI/KG,"1,287",Kilos,Kg netos del producto empacados en el mes*,2,2020,Sudmaris
Entero,NATURAL,"255,402",Kilos,Kg netos del producto empacados en el mes*,2,2020,Sudmaris
Entero,CON SALSA,0,Kilos,Kg netos del producto empacados en el mes*,2,2020,Sudmaris
Entero,NATURAL,0,Kilos,Kg netos del producto empacados en el mes*,2,2020,Sudmaris
Entero,CON SALSA,0,Kilos,Kg netos del producto empacados en el mes*,2,2020,Sudmaris
Rendimiento Olla mmpp Propia,,25.21%,%,Proporción de carne en base a kilos mmpp propia ingresada a planta del mes**,2,2020,Sudmaris
Rendimiento Olla mmpp Terceros,,27.23%,%,Proporción de carne en base a kilos mmpp de terceros ingresada a planta del mes**,2,2020,Sudmaris
Carne,50-100 UNI/KG,0,Kilos,Kg netos del producto empacados en el mes*,1,2020,Sudmaris
,100-200 UNI/KG,"52,550",Kilos,Kg netos del producto empacados en el mes*,1,2020,Sudmaris
,200-300 UNI/KG,"224,710",Kilos,Kg netos del producto empacados en el mes*,1,2020,Sudmaris
,300-500 UNI/KG,"229,150",Kilos,Kg netos del producto empacados en el mes*,1,2020,Sudmaris
,500-1000 UNI/KG,"21,640",Kilos,Kg netos del producto empacados en el mes*,1,2020,Sudmaris
,INDUSTRIAL,"76,700",Kilos,Kg netos del producto empacados en el mes*,1,2020,Sudmaris
Media Concha,40-60 UNI/KG,"1,639",Kilos,Kg netos del producto empacados en el mes*,1,2020,Sudmaris
,60-80 UNI/KG,"32,923",Kilos,Kg netos del producto empacados en el mes*,1,2020,Sudmaris
,80-100 UNI/KG,"7,272",Kilos,Kg netos del producto empacados en el mes*,1,2020,Sudmaris
,100 UP UNI/KG,418,Kilos,Kg netos del producto empacados en el mes*,1,2020,Sudmaris
Entero,NATURAL,"260,060",Kilos,Kg netos del producto empacados en el mes*,1,2020,Sudmaris
,CON SALSA,0,Kilos,Kg netos del producto empacados en el mes*,1,2020,Sudmaris
Entero,NATURAL,0,Kilos,Kg netos del producto empacados en el mes*,1,2020,Sudmaris
,CON SALSA,0,Kilos,Kg netos del producto empacados en el mes*,1,2020,Sudmaris
Rendimiento Olla mmpp Propia,,25.00%,%,Proporción de carne en base a kilos mmpp propia ingresada a planta del mes**,1,2020,Sudmaris
Rendimiento Olla mmpp Terceros,,27.50%,%,Proporción de carne en base a kilos mmpp de terceros ingresada a planta del mes**,1,2020,Sudmaris
Carne,50-100 UNI/KG,0,Kilos,Kg netos del producto empacados en el mes*,3,2020,Sudmaris
,100-200 UNI/KG,"7,700",Kilos,Kg netos del producto empacados en el mes*,3,2020,Sudmaris
,200-300 UNI/KG,"223,160",Kilos,Kg netos del producto empacados en el mes*,3,2020,Sudmaris
,300-500 UNI/KG,"173,670",Kilos,Kg netos del producto empacados en el mes*,3,2020,Sudmaris
,500-1000 UNI/KG,"55,220",Kilos,Kg netos del producto empacados en el mes*,3,2020,Sudmaris
,INDUSTRIAL,"67,820",Kilos,Kg netos del producto empacados en el mes*,3,2020,Sudmaris
Media Concha,40-60 UNI/KG,"16,874",Kilos,Kg netos del producto empacados en el mes*,3,2020,Sudmaris
,60-80 UNI/KG,"39,952",Kilos,Kg netos del producto empacados en el mes*,3,2020,Sudmaris
,80-100 UNI/KG,"15,906",Kilos,Kg netos del producto empacados en el mes*,3,2020,Sudmaris
,100 UP UNI/KG,"2,970",Kilos,Kg netos del producto empacados en el mes*,3,2020,Sudmaris
Entero,NATURAL,"186,806",Kilos,Kg netos del producto empacados en el mes*,3,2020,Sudmaris
,CON SALSA,0,Kilos,Kg netos del producto empacados en el mes*,3,2020,Sudmaris
Entero,NATURAL,0,Kilos,Kg netos del producto empacados en el mes*,3,2020,Sudmaris
,CON SALSA,0,Kilos,Kg netos del producto empacados en el mes*,3,2020,Sudmaris
Rendimiento Olla mmpp Propia,,28.60%,%,Proporción de carne en base a kilos mmpp propia ingresada a planta del mes**,3,2020,Sudmaris
Rendimiento Olla mmpp Terceros,,29.80%,%,Proporción de carne en base a kilos mmpp de terceros ingresada a planta del mes**,3,2020,Sudmaris
Carne,50-100 UNI/KG,0,Kilos,Kg netos del producto empacados en el mes*,4,2020,Sudmaris
,100-200 UNI/KG,"19,060",Kilos,Kg netos del producto empacados en el mes*,4,2020,Sudmaris
,200-300 UNI/KG,"223,870",Kilos,Kg netos del producto empacados en el mes*,4,2020,Sudmaris
,300-500 UNI/KG,"220,280",Kilos,Kg netos del producto empacados en el mes*,4,2020,Sudmaris
,500-1000 UNI/KG,"78,490",Kilos,Kg netos del producto empacados en el mes*,4,2020,Sudmaris
,INDUSTRIAL,"71,980",Kilos,Kg netos del producto empacados en el mes*,4,2020,Sudmaris
Media Concha,40-60 UNI/KG,"1,199",Kilos,Kg netos del producto empacados en el mes*,4,2020,Sudmaris
,60-80 UNI/KG,"26,037",Kilos,Kg netos del producto empacados en el mes*,4,2020,Sudmaris
,80-100 UNI/KG,"18,513",Kilos,Kg netos del producto empacados en el mes*,4,2020,Sudmaris
,100 UP UNI/KG,"3,190",Kilos,Kg netos del producto empacados en el mes*,4,2020,Sudmaris
Entero,NATURAL,"179,616",Kilos,Kg netos del producto empacados en el mes*,4,2020,Sudmaris
,CON SALSA,0,Kilos,Kg netos del producto empacados en el mes*,4,2020,Sudmaris
Entero,NATURAL,0,Kilos,Kg netos del producto empacados en el mes*,4,2020,Sudmaris
,CON SALSA,0,Kilos,Kg netos del producto empacados en el mes*,4,2020,Sudmaris
Rendimiento Olla mmpp Propia,,26.70%,%,Proporción de carne en base a kilos mmpp propia ingresada a planta del mes**,4,2020,Sudmaris
Rendimiento Olla mmpp Terceros,,29.30%,%,Proporción de carne en base a kilos mmpp de terceros ingresada a planta del mes**,4,2020,Sudmaris
Carne,50-100 UNI/KG,0,Kilos,Kg netos del producto empacados en el mes*,5,2020,Sudmaris
,100-200 UNI/KG,38420,Kilos,Kg netos del producto empacados en el mes*,5,2020,Sudmaris
,200-300 UNI/KG,160940,Kilos,Kg netos del producto empacados en el mes*,5,2020,Sudmaris
,300-500 UNI/KG,242320,Kilos,Kg netos del producto empacados en el mes*,5,2020,Sudmaris
,500-1000 UNI/KG,83210,Kilos,Kg netos del producto empacados en el mes*,5,2020,Sudmaris
,INDUSTRIAL,80630,Kilos,Kg netos del producto empacados en el mes*,5,2020,Sudmaris
Media Concha,40-60 UNI/KG,1452,Kilos,Kg netos del producto empacados en el mes*,5,2020,Sudmaris
,60-80 UNI/KG,63206,Kilos,Kg netos del producto empacados en el mes*,5,2020,Sudmaris
,80-100 UNI/KG,38401,Kilos,Kg netos del producto empacados en el mes*,5,2020,Sudmaris
,100 UP UNI/KG,3126,Kilos,Kg netos del producto empacados en el mes*,5,2020,Sudmaris
Entero,NATURAL,106169,Kilos,Kg netos del producto empacados en el mes*,5,2020,Sudmaris
,CON SALSA,0,Kilos,Kg netos del producto empacados en el mes*,5,2020,Sudmaris
Entero,NATURAL,0,Kilos,Kg netos del producto empacados en el mes*,5,2020,Sudmaris
,CON SALSA,0,Kilos,Kg netos del producto empacados en el mes*,5,2020,Sudmaris
Rendimiento Olla mmpp Propia,,0.235,%,Proporción de carne en base a kilos mmpp propia ingresada a planta del mes**,5,2020,Sudmaris
Rendimiento Olla mmpp Terceros,,0.296,%,Proporción de carne en base a kilos mmpp de terceros ingresada a planta del mes**,5,2020,Sudmaris
Carne,50-100 UNI/KG,0,Kilos,Kg netos del producto empacados en el mes*,6,2020,Sudmaris
Carne,100-200 UNI/KG,28600,Kilos,Kg netos del producto empacados en el mes*,6,2020,Sudmaris
Carne,200-300 UNI/KG,159010,Kilos,Kg netos del producto empacados en el mes*,6,2020,Sudmaris
Carne,300-500 UNI/KG,328560,Kilos,Kg netos del producto empacados en el mes*,6,2020,Sudmaris
Carne,500-1000 UNI/KG,63180,Kilos,Kg netos del producto empacados en el mes*,6,2020,Sudmaris
Carne,INDUSTRIAL,75220,Kilos,Kg netos del producto empacados en el mes*,6,2020,Sudmaris
Media Concha,40-60 UNI/KG,0,Kilos,Kg netos del producto empacados en el mes*,6,2020,Sudmaris
Media Concha,60-80 UNI/KG,101585,Kilos,Kg netos del producto empacados en el mes*,6,2020,Sudmaris
Media Concha,80-100 UNI/KG,27885,Kilos,Kg netos del producto empacados en el mes*,6,2020,Sudmaris
Media Concha,100 UP UNI/KG,528,Kilos,Kg netos del producto empacados en el mes*,6,2020,Sudmaris
Entero,NATURAL,101351,Kilos,Kg netos del producto empacados en el mes*,6,2020,Sudmaris
Entero,CON SALSA,0,Kilos,Kg netos del producto empacados en el mes*,6,2020,Sudmaris
Entero,NATURAL,0,Kilos,Kg netos del producto empacados en el mes*,6,2020,Sudmaris
Entero,CON SALSA,0,Kilos,Kg netos del producto empacados en el mes*,6,2020,Sudmaris
Rendimiento Olla mmpp Propia,,0.216,%,Proporción de carne en base a kilos mmpp propia ingresada a planta del mes**,6,2020,Sudmaris
Rendimiento Olla mmpp Terceros,,0.256,%,Proporción de carne en base a kilos mmpp de terceros ingresada a planta del mes**,6,2020,Sudmaris
Carne,50-100 UNI/KG,0,Kilos,Kg netos del producto empacados en el mes*,7,2020,Sudmaris
Carne,100-200 UNI/KG,22930,Kilos,Kg netos del producto empacados en el mes*,7,2020,Sudmaris
Carne,200-300 UNI/KG,179200,Kilos,Kg netos del producto empacados en el mes*,7,2020,Sudmaris
Carne,300-500 UNI/KG,288670,Kilos,Kg netos del producto empacados en el mes*,7,2020,Sudmaris
Carne,500-1000 UNI/KG,85060,Kilos,Kg netos del producto empacados en el mes*,7,2020,Sudmaris
Carne,INDUSTRIAL,75560,Kilos,Kg netos del producto empacados en el mes*,7,2020,Sudmaris
Media Concha,40-60 UNI/KG,8580,Kilos,Kg netos del producto empacados en el mes*,7,2020,Sudmaris
Media Concha,60-80 UNI/KG,44924,Kilos,Kg netos del producto empacados en el mes*,7,2020,Sudmaris
Media Concha,80-100 UNI/KG,57574,Kilos,Kg netos del producto empacados en el mes*,7,2020,Sudmaris
Media Concha,100 UP UNI/KG,803,Kilos,Kg netos del producto empacados en el mes*,7,2020,Sudmaris
Entero,NATURAL,198732,Kilos,Kg netos del producto empacados en el mes*,7,2020,Sudmaris
Entero,CON SALSA,0,Kilos,Kg netos del producto empacados en el mes*,7,2020,Sudmaris
Entero,NATURAL,0,Kilos,Kg netos del producto empacados en el mes*,7,2020,Sudmaris
Entero,CON SALSA,0,Kilos,Kg netos del producto empacados en el mes*,7,2020,Sudmaris
Rendimiento Olla mmpp Propia,,0.2085,%,Proporción de carne en base a kilos mmpp propia ingresada a planta del mes**,7,2020,Sudmaris
Rendimiento Olla mmpp Terceros,,0.2313,%,Proporción de carne en base a kilos mmpp de terceros ingresada a planta del mes**,7,2020,Sudmaris
Carne,50-100 UNI/KG,0,Kilos,Kg netos del producto empacados en el mes*,8,2020,Sudmaris
Carne,100-200 UNI/KG,5010,Kilos,Kg netos del producto empacados en el mes*,8,2020,Sudmaris
Carne,200-300 UNI/KG,92440,Kilos,Kg netos del producto empacados en el mes*,8,2020,Sudmaris
Carne,300-500 UNI/KG,146760,Kilos,Kg netos del producto empacados en el mes*,8,2020,Sudmaris
Carne,500-1000 UNI/KG,26910,Kilos,Kg netos del producto empacados en el mes*,8,2020,Sudmaris
Carne,INDUSTRIAL,30730,Kilos,Kg netos del producto empacados en el mes*,8,2020,Sudmaris
Media Concha,40-60 UNI/KG,935,Kilos,Kg netos del producto empacados en el mes*,8,2020,Sudmaris
Media Concha,60-80 UNI/KG,7535,Kilos,Kg netos del producto empacados en el mes*,8,2020,Sudmaris
Media Concha,80-100 UNI/KG,36959,Kilos,Kg netos del producto empacados en el mes*,8,2020,Sudmaris
Media Concha,100 UP UNI/KG,2493,Kilos,Kg netos del producto empacados en el mes*,8,2020,Sudmaris
Entero,NATURAL,256041,Kilos,Kg netos del producto empacados en el mes*,8,2020,Sudmaris
Entero,CON SALSA,0,Kilos,Kg netos del producto empacados en el mes*,8,2020,Sudmaris
Entero,NATURAL,0,Kilos,Kg netos del producto empacados en el mes*,8,2020,Sudmaris
Entero,CON SALSA,0,Kilos,Kg netos del producto empacados en el mes*,8,2020,Sudmaris
Rendimiento Olla mmpp Propia,,0,%,Proporción de carne en base a kilos mmpp propia ingresada a planta del mes**,8,2020,Sudmaris
Rendimiento Olla mmpp Terceros,,0.22,%,Proporción de carne en base a kilos mmpp de terceros ingresada a planta del mes**,8,2020,Sudmaris
Carne,50-100 UNI/KG,0,Kilos,Kg netos del producto empacados en el mes*,9,2020,Sudmaris
Carne,100-200 UNI/KG,60,Kilos,Kg netos del producto empacados en el mes*,9,2020,Sudmaris
Carne,200-300 UNI/KG,3600,Kilos,Kg netos del producto empacados en el mes*,9,2020,Sudmaris
Carne,300-500 UNI/KG,4720,Kilos,Kg netos del producto empacados en el mes*,9,2020,Sudmaris
Carne,500-1000 UNI/KG,1800,Kilos,Kg netos del producto empacados en el mes*,9,2020,Sudmaris
Carne,INDUSTRIAL,2750,Kilos,Kg netos del producto empacados en el mes*,9,2020,Sudmaris
Media Concha,40-60 UNI/KG,0,Kilos,Kg netos del producto empacados en el mes*,9,2020,Sudmaris
Media Concha,60-80 UNI/KG,0,Kilos,Kg netos del producto empacados en el mes*,9,2020,Sudmaris
Media Concha,80-100 UNI/KG,0,Kilos,Kg netos del producto empacados en el mes*,9,2020,Sudmaris
Media Concha,100 UP UNI/KG,0,Kilos,Kg netos del producto empacados en el mes*,9,2020,Sudmaris
Entero,NATURAL,138769,Kilos,Kg netos del producto empacados en el mes*,9,2020,Sudmaris
Entero,CON SALSA,0,Kilos,Kg netos del producto empacados en el mes*,9,2020,Sudmaris
Entero,NATURAL,0,Kilos,Kg netos del producto empacados en el mes*,9,2020,Sudmaris
Entero,CON SALSA,0,Kilos,Kg netos del producto empacados en el mes*,9,2020,Sudmaris
Rendimiento Olla mmpp Propia,,0,%,Proporción de carne en base a kilos mmpp propia ingresada a planta del mes**,9,2020,Sudmaris
Rendimiento Olla mmpp Terceros,,0.2002,%,Proporción de carne en base a kilos mmpp de terceros ingresada a planta del mes**,9,2020,Sudmaris
Carne,50-100 UNI/KG,0,Kilos,Kg netos del producto empacados en el mes*,11,2020,Sudmaris
Carne,100-200 UNI/KG,39770,Kilos,Kg netos del producto empacados en el mes*,11,2020,Sudmaris
Carne,200-300 UNI/KG,237090,Kilos,Kg netos del producto empacados en el mes*,11,2020,Sudmaris
Carne,300-500 UNI/KG,71620,Kilos,Kg netos del producto empacados en el mes*,11,2020,Sudmaris
Carne,500-1000 UNI/KG,25810,Kilos,Kg netos del producto empacados en el mes*,11,2020,Sudmaris
Carne,INDUSTRIAL,28390,Kilos,Kg netos del producto empacados en el mes*,11,2020,Sudmaris
Media Concha,40-60 UNI/KG,23252,Kilos,Kg netos del producto empacados en el mes*,11,2020,Sudmaris
Media Concha,60-80 UNI/KG,32532,Kilos,Kg netos del producto empacados en el mes*,11,2020,Sudmaris
Media Concha,80-100 UNI/KG,26132,Kilos,Kg netos del producto empacados en el mes*,11,2020,Sudmaris
Media Concha,100 UP UNI/KG,0,Kilos,Kg netos del producto empacados en el mes*,11,2020,Sudmaris
Entero,NATURAL,152923.47,Kilos,Kg netos del producto empacados en el mes*,11,2020,Sudmaris
Entero,CON SALSA,0,Kilos,Kg netos del producto empacados en el mes*,11,2020,Sudmaris
Entero,NATURAL,0,Kilos,Kg netos del producto empacados en el mes*,11,2020,Sudmaris
Entero,CON SALSA,0,Kilos,Kg netos del producto empacados en el mes*,11,2020,Sudmaris
Rendimiento Olla mmpp Propia,,0.239,%,Proporción de carne en base a kilos mmpp propia ingresada a planta del mes**,11,2020,Sudmaris
Rendimiento Olla mmpp Terceros,,0.244,%,Proporción de carne en base a kilos mmpp de terceros ingresada a planta del mes**,11,2020,Sudmaris
Carne,50-100 UNI/KG,0,Kilos,Kg netos del producto empacados en el mes*,12,2020,Sudmaris
Carne,100-200 UNI/KG,100050,Kilos,Kg netos del producto empacados en el mes*,12,2020,Sudmaris
Carne,200-300 UNI/KG,354310,Kilos,Kg netos del producto empacados en el mes*,12,2020,Sudmaris
Carne,300-500 UNI/KG,122300,Kilos,Kg netos del producto empacados en el mes*,12,2020,Sudmaris
Carne,500-1000 UNI/KG,31030,Kilos,Kg netos del producto empacados en el mes*,12,2020,Sudmaris
Carne,INDUSTRIAL,73840,Kilos,Kg netos del producto empacados en el mes*,12,2020,Sudmaris
Media Concha,40-60 UNI/KG,7073,Kilos,Kg netos del producto empacados en el mes*,12,2020,Sudmaris
Media Concha,60-80 UNI/KG,55286,Kilos,Kg netos del producto empacados en el mes*,12,2020,Sudmaris
Media Concha,80-100 UNI/KG,19119,Kilos,Kg netos del producto empacados en el mes*,12,2020,Sudmaris
Media Concha,100 UP UNI/KG,0,Kilos,Kg netos del producto empacados en el mes*,12,2020,Sudmaris
Entero,NATURAL,242494.62,Kilos,Kg netos del producto empacados en el mes*,12,2020,Sudmaris
Entero,CON SALSA,0,Kilos,Kg netos del producto empacados en el mes*,12,2020,Sudmaris
Entero,NATURAL,0,Kilos,Kg netos del producto empacados en el mes*,12,2020,Sudmaris
Entero,CON SALSA,0,Kilos,Kg netos del producto empacados en el mes*,12,2020,Sudmaris
Rendimiento Olla mmpp Propia,,0.277,%,Proporción de carne en base a kilos mmpp propia ingresada a planta del mes**,12,2020,Sudmaris
