,FECHA,PRODUCTO,EMPAQUE,CALIBRE,CANTIDAD,PRECIO CFR,TIPO VENTA,PAIS,EMPRESA,SEMANA,MONTO CFR,MES,AÑO,MERCADO,Mercados 2,Mercados Carne,Mercados Entero,PRODUCTO EQUIVALENTE,PRODUCTO_EMPAQUE,ALFA,BETA,PRECIO EQUIV.,P*Q,ANTIGIO
98,2020-02-05,ENTERO,SIN SALSA,E20-30,19052.619938191554,958.97771578471,CONTRATO,Japan,Data Mussel,6,,2,2020,Asia,Asia,Asia,Asia,ENTERO SIN SALSA,ENTEROSIN SALSA,0.0,0.0,958.97771578471,18271037.94804116,958.97771578471
99,2020-02-05,MEDIA CONCHA,GRANEL,C60-80,21862.88137907481,1361.2455216569479,CONTRATO,Portugal,Data Mussel,6,,2,2020,Europa,Otros europa,Otros europa,Otros europa,,MEDIA CONCHAGRANEL,,,,,
100,2020-02-06,CARNE,GRANEL,C200-300,3467.576828750863,1023.6278988713195,CONTRATO,France,Data Mussel,6,,2,2020,Europa,Francia,Francia,Francia,CARNE GRANEL,CARNEGRANEL,0.0,0.0,1023.6278988713195,3549508.3833891195,1023.6278988713195
101,2020-02-06,CARNE,GRANEL,C100-200,22863.143925829867,1145.744911368249,CONTRATO,Ukraine,Data Mussel,6,,2,2020,Uee,Otros uee,Uee,Otros uee,CARNE GRANEL,CARNEGRANEL,0.0,0.0,1145.744911368249,26195330.81089946,1145.744911368249
102,2020-02-06,CARNE,GRANEL,C200-300,20957.88193201071,1037.9946062238996,CONTRATO,Ukraine,Data Mussel,6,,2,2020,Uee,Otros uee,Uee,Otros uee,CARNE GRANEL,CARNEGRANEL,0.0,0.0,1037.9946062238996,21754168.40330444,1037.9946062238996
103,2020-02-06,CARNE,RETAIL NO COMPENSADO,C100-200,951.6783659126681,1307.370369084773,CONTRATO,Ukraine,Data Mussel,6,,2,2020,Uee,Otros uee,Uee,Otros uee,CARNE RETAIL,CARNERETAIL NO COMPENSADO,0.0,0.0,1307.370369084773,1244196.0964932386,1307.370369084773
104,2020-02-06,CARNE,GRANEL,C300-500,21910.51292892029,1002.0778378424496,CONTRATO,Russia,Data Mussel,6,,2,2020,Uee,Rusia,Uee,Rusia,CARNE GRANEL,CARNEGRANEL,0.0,0.0,1002.0778378424496,21956039.42183148,1002.0778378424496
105,2020-02-06,ENTERO,CON SALSA CON ESTUCHE,E50-80,1871.9199089273202,933.835977917695,CONTRATO,Argentina,Data Mussel,6,,2,2020,America,America,America,America,ENTERO CON SALSA,ENTEROCON SALSA CON ESTUCHE,0.3,0.0,933.535977917695,1747504.5827640686,933.535977917695
106,2020-02-06,ENTERO,CON SALSA CON ESTUCHE,E50-80,1247.9466059515469,933.835977917695,CONTRATO,Argentina,Data Mussel,6,,2,2020,America,America,America,America,ENTERO CON SALSA,ENTEROCON SALSA CON ESTUCHE,0.3,0.0,933.535977917695,1165003.0551760457,933.535977917695
107,2020-02-06,ENTERO,SIN SALSA,E60-80,14809.601477956296,592.6266782939218,CONTRATO,France,Data Mussel,6,,2,2020,Europa,Francia,Francia,Francia,ENTERO SIN SALSA,ENTEROSIN SALSA,0.0,0.0,592.6266782939218,8776564.930737995,592.6266782939218
108,2020-02-06,ENTERO,SIN SALSA CON ESTUCHE,E50-80,3119.8665148788673,826.0856727733457,CONTRATO,Argentina,Data Mussel,6,,2,2020,America,America,America,America,ENTERO SIN SALSA,ENTEROSIN SALSA CON ESTUCHE,0.3,0.0,825.7856727733457,2576341.0689522787,825.7856727733457
109,2020-02-06,ENTERO,SIN SALSA,E23-29,11504.352971078824,617.7684161609367,CONTRATO,Usa,Data Mussel,6,,2,2020,America,America,America,America,ENTERO SIN SALSA,ENTEROSIN SALSA,0.0,0.0,617.7684161609367,7107025.913899732,617.7684161609367
110,2020-02-06,CARNE,RETAIL COMPENSADO,C200-300,2162.4723629847417,1213.9867712930036,CONTRATO,Usa,Data Mussel,6,,2,2020,America,America,America,America,CARNE RETAIL,CARNERETAIL COMPENSADO,0.0,0.1,1092.5880941637033,2362691.5577551792,1348.8741903255595
111,2020-02-10,ENTERO,SIN SALSA,E40-60,19052.619938191554,0.989092544658387,PROGRAMA,Russia,Data Mussel,7,,2,2020,Uee,Rusia,Uee,Rusia,ENTERO SIN SALSA,ENTEROSIN SALSA,0.0,0.0,0.989092544658387,18844.804337075006,0.989092544658387
112,2020-02-10,MEDIA CONCHA,GRANEL,C60-80,6661.748561388677,2.0942238794722274,PROGRAMA,Russia,Data Mussel,7,,2,2020,Uee,Rusia,Uee,Rusia,,MEDIA CONCHAGRANEL,,,,,
113,2020-02-10,CARNE,GRANEL,C200-300,1905.2619938191556,1.8068897324206288,PROGRAMA,China,Data Mussel,7,,2,2020,Asia,Asia,Asia,Asia,CARNE GRANEL,CARNEGRANEL,0.0,0.0,1.8068897324206288,3442.5983342030877,1.8068897324206288
114,2020-02-10,ENTERO,SIN SALSA,E40-60,19052.619938191554,1.044349111399079,PROGRAMA,Russia,Data Mussel,7,,2,2020,Uee,Rusia,Uee,Rusia,ENTERO SIN SALSA,ENTEROSIN SALSA,0.0,0.0,1.044349111399079,19897.586702274726,1.044349111399079
115,2020-02-10,CARNE,GRANEL,C300-500,15242.095950553245,1.5416582120653073,PROGRAMA,Russia,Data Mussel,7,,2,2020,Uee,Rusia,Uee,Rusia,CARNE GRANEL,CARNEGRANEL,0.0,0.0,1.5416582120653073,23498.102391257777,1.5416582120653073
116,2020-02-10,ENTERO,SIN SALSA,E50-70,17147.3579443724,1.1714392149026707,PROGRAMA,China,Data Mussel,7,,2,2020,Asia,Asia,Asia,Asia,ENTERO SIN SALSA,ENTEROSIN SALSA,0.0,0.0,1.1714392149026707,20087.087528010677,1.1714392149026707
117,2020-02-11,ENTERO,SIN SALSA,E40-60,19052.619938191554,1.044349111399079,PROGRAMA,Russia,Data Mussel,7,,2,2020,Uee,Rusia,Uee,Rusia,ENTERO SIN SALSA,ENTEROSIN SALSA,0.0,0.0,1.044349111399079,19897.586702274726,1.044349111399079
118,2020-02-11,ENTERO,SIN SALSA,E60-80,7621.047975276622,0.933835977917695,PROGRAMA,Holland,Data Mussel,7,,2,2020,Europa,Otros europa,Otros europa,Otros europa,ENTERO SIN SALSA,ENTEROSIN SALSA,0.0,0.0,0.933835977917695,7116.808788750114,0.933835977917695
119,2020-02-11,CARNE,GRANEL,C300-500,21910.51292892029,1.5140299286949612,PROGRAMA,Russia,Data Mussel,7,,2,2020,Uee,Rusia,Uee,Rusia,CARNE GRANEL,CARNEGRANEL,0.0,0.0,1.5140299286949612,33173.17232744321,1.5140299286949612
120,2020-02-11,ENTERO,SIN SALSA,E40-60,19052.619938191554,1.0996056781397712,PROGRAMA,Holland,Data Mussel,7,,2,2020,Europa,Otros europa,Otros europa,Otros europa,ENTERO SIN SALSA,ENTEROSIN SALSA,0.0,0.0,1.0996056781397712,20950.36906747445,1.0996056781397712
121,2020-02-11,ENTERO,SIN SALSA,E40-60,9145.257570331947,1.0167208280287332,PROGRAMA,Holland,Data Mussel,7,,2,2020,Europa,Otros europa,Otros europa,Otros europa,ENTERO SIN SALSA,ENTEROSIN SALSA,0.0,0.0,1.0167208280287332,9298.173849443938,1.0167208280287332
122,2020-02-11,MEDIA CONCHA,RETAIL NO COMPENSADO,C80-100,1905.2619938191556,2.1771087295832654,PROGRAMA,Holland,Data Mussel,7,,2,2020,Europa,Otros europa,Otros europa,Otros europa,,MEDIA CONCHARETAIL NO COMPENSADO,,,,,
123,2020-02-12,ENTERO,SIN SALSA,E60-80,4763.1549845478885,0.9614642612880411,PROGRAMA,Holland,Data Mussel,7,,2,2020,Europa,Otros europa,Otros europa,Otros europa,ENTERO SIN SALSA,ENTEROSIN SALSA,0.0,0.0,0.9614642612880411,4579.603288618786,0.9614642612880411
124,2020-02-12,MEDIA CONCHA,RETAIL NO COMPENSADO,C80-100,4763.1549845478885,2.1771087295832654,PROGRAMA,Holland,Data Mussel,7,,2,2020,Europa,Otros europa,Otros europa,Otros europa,,MEDIA CONCHARETAIL NO COMPENSADO,,,,,
125,2020-02-12,ENTERO,SIN SALSA,E40-60,3810.523987638311,1.154862244880463,SPOT,Brasil,Data Mussel,7,,2,2020,America,America,America,America,ENTERO SIN SALSA,ENTEROSIN SALSA,0.0,0.0,1.154862244880463,4400.630286534834,1.154862244880463
126,2020-02-12,CARNE,RETAIL NO COMPENSADO,C100-200,20957.88193201071,1.862146299161321,PROGRAMA,Thailand,Data Mussel,7,,2,2020,Asia,Asia,Asia,Asia,CARNE RETAIL,CARNERETAIL NO COMPENSADO,0.0,0.0,1.862146299161321,39026.64227795366,1.862146299161321
127,2020-02-12,CARNE,GRANEL,C300-500,4763.1549845478885,1.5969147788059992,PROGRAMA,Holland,Data Mussel,7,,2,2020,Europa,Otros europa,Otros europa,Otros europa,CARNE GRANEL,CARNEGRANEL,0.0,0.0,1.5969147788059992,7606.352588567984,1.5969147788059992
128,2020-02-12,CARNE,RETAIL NO COMPENSADO,C300-500,4763.1549845478885,1.7074279122873832,PROGRAMA,Holland,Data Mussel,7,,2,2020,Europa,Otros europa,Otros europa,Otros europa,CARNE RETAIL,CARNERETAIL NO COMPENSADO,0.0,0.0,1.7074279122873832,8132.743771167844,1.7074279122873832
129,2020-02-12,CARNE,GRANEL,C300-500,17147.3579443724,1.5195555853690303,SPOT,Brasil,Data Mussel,7,,2,2020,America,America,America,America,CARNE GRANEL,CARNEGRANEL,0.0,0.0,1.5195555853690303,26056.3635386931,1.5195555853690303
130,2020-02-13,ENTERO,SIN SALSA,E40-60,9526.309969095777,1.044349111399079,PROGRAMA,España,Data Mussel,7,,2,2020,Europa,España,España,Otros europa,ENTERO SIN SALSA,ENTEROSIN SALSA,0.0,0.0,1.044349111399079,9948.793351137363,1.044349111399079
131,2020-02-13,ENTERO,SIN SALSA,E60-80,9526.309969095777,0.989092544658387,PROGRAMA,España,Data Mussel,7,,2,2020,Europa,España,España,Otros europa,ENTERO SIN SALSA,ENTEROSIN SALSA,0.0,0.0,0.989092544658387,9422.402168537503,0.989092544658387
132,2020-02-13,ENTERO,SIN SALSA,C18-27,16270.442059097195,1.1106569914879094,PROGRAMA,Usa,Data Mussel,7,,2,2020,America,America,America,America,ENTERO SIN SALSA,ENTEROSIN SALSA,0.0,0.0,1.1106569914879094,18070.880227535235,1.1106569914879094
133,2020-02-14,ENTERO,SIN SALSA,C18-27,16270.442059097195,1.1106569914879094,PROGRAMA,Usa,Data Mussel,7,,2,2020,America,America,America,America,ENTERO SIN SALSA,ENTEROSIN SALSA,0.0,0.0,1.1106569914879094,18070.880227535235,1.1106569914879094
134,2020-02-17,CARNE,GRANEL,C300-500,21910.51292892029,1.4919273019986845,PROGRAMA,Rusia,Data Mussel,8,,2,2020,Uee,Rusia,Uee,Rusia,CARNE GRANEL,CARNEGRANEL,0.0,0.0,1.4919273019986845,32688.89243945134,1.4919273019986845
135,2020-02-18,CARNE,GRANEL,C200-300,10688.519785325463,1.6245430621763453,PROGRAMA,Francia,Data Mussel,8,,2,2020,Europa,Francia,Francia,Francia,CARNE GRANEL,CARNEGRANEL,0.0,0.0,1.6245430621763453,17363.96066218508,1.6245430621763453
136,2020-02-18,CARNE,GRANEL,C300-500,22863.143925829867,1.4035167952135772,PROGRAMA,Inglaterra,Data Mussel,8,,2,2020,Europa,Otros europa,Otros europa,Otros europa,CARNE GRANEL,CARNEGRANEL,0.0,0.0,1.4035167952135772,32088.806491287498,1.4035167952135772
137,2020-02-18,CARNE,RETAIL COMPENSADO,C200-300,19052.619938191554,1.889774582531667,PROGRAMA,Australia,Data Mussel,8,,2,2020,Asia,Asia,Asia,Asia,CARNE RETAIL,CARNERETAIL COMPENSADO,0.0,0.1,1.7007971242785003,32404.64120084741,2.099749536146297
138,2020-02-18,CARNE,RETAIL COMPENSADO,C200-300,9316.731149775671,1.7903127623984214,PROGRAMA,Francia,Data Mussel,8,,2,2020,Europa,Francia,Francia,Francia,CARNE RETAIL,CARNERETAIL COMPENSADO,0.0,0.1,1.6112814861585794,15011.876413150472,1.9892364026649125
139,2020-02-19,CARNE,RETAIL NO COMPENSADO,C100-200,20957.88193201071,1.862146299161321,PROGRAMA,Tailandia,Data Mussel,8,,2,2020,Asia,Asia,Asia,Asia,CARNE RETAIL,CARNERETAIL NO COMPENSADO,0.0,0.0,1.862146299161321,39026.64227795366,1.862146299161321
140,2020-02-19,CARNE,GRANEL,C200-300,10955.256464460144,1.6521713455466913,PROGRAMA,Ucrania,Data Mussel,8,,2,2020,Uee,Otros uee,Uee,Otros uee,CARNE GRANEL,CARNEGRANEL,0.0,0.0,1.6521713455466913,18099.960813696205,1.6521713455466913
141,2020-02-19,CARNE,GRANEL,C100-200,10955.256464460144,1.7626844790280753,PROGRAMA,Ucrania,Data Mussel,8,,2,2020,Uee,Otros uee,Uee,Otros uee,CARNE GRANEL,CARNEGRANEL,0.0,0.0,1.7626844790280753,19310.660533675884,1.7626844790280753
142,2020-02-20,CARNE,GRANEL,C200-300,21910.51292892029,1.6797996289170372,PROGRAMA,Rumania,Data Mussel,8,,2,2020,Uee,Otros uee,Uee,Otros uee,CARNE GRANEL,CARNEGRANEL,0.0,0.0,1.6797996289170372,36805.27148738225,1.6797996289170372
143,2020-02-20,CARNE,GRANEL,C300-500,21910.51292892029,1.5140299286949612,PROGRAMA,Rusia,Data Mussel,8,,2,2020,Uee,Rusia,Uee,Rusia,CARNE GRANEL,CARNEGRANEL,0.0,0.0,1.5140299286949612,33173.17232744321,1.5140299286949612
144,2020-02-20,ENTERO,SIN SALSA,E20-30,19052.619938191554,1.4753503319764767,PROGRAMA,Japon,Data Mussel,8,,2,2020,Asia,Asia,Asia,Asia,ENTERO SIN SALSA,ENTEROSIN SALSA,0.0,0.0,1.4753503319764767,28109.28915083255,1.4753503319764767
145,2020-02-20,MEDIA CONCHA,GRANEL,C60-80,21862.88137907481,2.0389673127315353,PROGRAMA,Rusia,Data Mussel,8,,2,2020,Uee,Rusia,Uee,Rusia,,MEDIA CONCHAGRANEL,,,,,
146,2020-02-20,ENTERO,SIN SALSA,C18-27,16270.442059097195,1.1106569914879094,PROGRAMA,Usa,Data Mussel,8,,2,2020,America,America,America,America,ENTERO SIN SALSA,ENTEROSIN SALSA,0.0,0.0,1.1106569914879094,18070.880227535235,1.1106569914879094
147,2020-02-20,CARNE,RETAIL NO COMPENSADO,C100-200,20957.88193201071,1.862146299161321,PROGRAMA,Tailandia,Data Mussel,8,,2,2020,Asia,Asia,Asia,Asia,CARNE RETAIL,CARNERETAIL NO COMPENSADO,0.0,0.0,1.862146299161321,39026.64227795366,1.862146299161321
148,2020-02-20,ENTERO,SIN SALSA,E40-60,19052.619938191554,0.989092544658387,PROGRAMA,Rusia,Data Mussel,8,,2,2020,Uee,Rusia,Uee,Rusia,ENTERO SIN SALSA,ENTEROSIN SALSA,0.0,0.0,0.989092544658387,18844.804337075006,0.989092544658387
149,2020-02-20,CARNE,RETAIL NO COMPENSADO,C300-500,20957.88193201071,1.7516331656799369,PROGRAMA,Tailandia,Data Mussel,8,,2,2020,Asia,Asia,Asia,Asia,CARNE RETAIL,CARNERETAIL NO COMPENSADO,0.0,0.0,1.7516331656799369,36710.521074514276,1.7516331656799369
150,2020-02-21,CARNE,GRANEL,C100-200,23815.774922739445,1.9008258958798052,PROGRAMA,Usa,Data Mussel,8,,2,2020,America,America,America,America,CARNE GRANEL,CARNEGRANEL,0.0,0.0,1.9008258958798052,45269.64170358801,1.9008258958798052
151,2020-02-21,MEDIA CONCHA,RETAIL COMPENSADO,C60-80,2162.4723629847417,2.5141737867014866,PROGRAMA,Usa,Data Mussel,8,,2,2020,America,America,America,America,,MEDIA CONCHARETAIL COMPENSADO,,,,,
152,2020-02-21,CARNE,RETAIL COMPENSADO,C100-200,4324.944725969483,1.9616081192945665,PROGRAMA,Usa,Data Mussel,8,,2,2020,America,America,America,America,CARNE RETAIL,CARNERETAIL COMPENSADO,0.0,0.1,1.7654473073651098,7635.462020965757,2.179564576993963
153,2020-02-21,CARNE,RETAIL COMPENSADO,C200-300,8390.392768380798,1.86767195583539,PROGRAMA,Usa,Data Mussel,8,,2,2020,America,America,America,America,CARNE RETAIL,CARNERETAIL COMPENSADO,0.0,0.1,1.680904760251851,14103.45114475399,2.0751910620393224
154,2020-02-21,MEDIA CONCHA,RETAIL COMPENSADO,C60-80,8390.392768380798,2.4478659066126562,PROGRAMA,Usa,Data Mussel,8,,2,2020,America,America,America,America,,MEDIA CONCHARETAIL COMPENSADO,,,,,
155,2020-02-21,CARNE,GRANEL,C200-300,21910.51292892029,1.6245430621763453,PROGRAMA,Francia,Data Mussel,8,,2,2020,Europa,Francia,Francia,Francia,CARNE GRANEL,CARNEGRANEL,0.0,0.0,1.6245430621763453,35594.57176740257,1.6245430621763453
156,2020-02-21,ENTERO,SIN SALSA,E60-80,19052.619938191554,0.933835977917695,PROGRAMA,España,Data Mussel,8,,2,2020,Europa,España,España,Otros europa,ENTERO SIN SALSA,ENTEROSIN SALSA,0.0,0.0,0.933835977917695,17792.021971875285,0.933835977917695
157,2020-02-21,ENTERO,SIN SALSA,E40-60,6487.417088954225,1.1217083048360479,PROGRAMA,Usa,Data Mussel,8,,2,2020,America,America,America,America,ENTERO SIN SALSA,ENTEROSIN SALSA,0.0,0.0,1.1217083048360479,7276.9896256152515,1.1217083048360479
158,2020-02-21,CARNE,GRANEL,C200-300,21910.51292892029,1.5969147788059992,PROGRAMA,Ucrania,Data Mussel,8,,2,2020,Uee,Otros uee,Uee,Otros uee,CARNE GRANEL,CARNEGRANEL,0.0,0.0,1.5969147788059992,34989.22190741273,1.5969147788059992
159,2020-02-22,CARNE,GRANEL,C100-200,20957.88193201071,1.7626844790280753,PROGRAMA,Ucrania,Data Mussel,8,,2,2020,Uee,Otros uee,Uee,Otros uee,CARNE GRANEL,CARNEGRANEL,0.0,0.0,1.7626844790280753,36942.133194858216,1.7626844790280753
160,2020-02-23,ENTERO,SIN SALSA,E50-70,16880.25926545889,1.0996056781397712,PROGRAMA,Malasia,Data Mussel,8,,2,2020,Asia,Asia,Asia,Asia,ENTERO SIN SALSA,ENTEROSIN SALSA,0.0,0.0,1.0996056781397712,18561.62893677008,1.0996056781397712
161,2020-02-23,CARNE,GRANEL,C100-200,924.0520670022904,1.7516331656799369,PROGRAMA,Malasia,Data Mussel,8,,2,2020,Asia,Asia,Asia,Asia,CARNE GRANEL,CARNEGRANEL,0.0,0.0,1.7516331656799369,1618.600247376311,1.7516331656799369
162,2020-02-24,CARNE,GRANEL,C300-500,21910.51292892029,1.5140299286949612,PROGRAMA,Rusia,Data Mussel,9,,2,2020,Uee,Rusia,Uee,Rusia,CARNE GRANEL,CARNEGRANEL,0.0,0.0,1.5140299286949612,33173.17232744321,1.5140299286949612
163,2020-02-24,ENTERO,SIN SALSA,C18-27,16270.442059097195,1.1106569914879094,PROGRAMA,Usa,Data Mussel,9,,2,2020,America,America,America,America,ENTERO SIN SALSA,ENTEROSIN SALSA,0.0,0.0,1.1106569914879094,18070.880227535235,1.1106569914879094
164,2020-02-24,CARNE,GRANEL,C300-500,4763.1549845478885,1.5416582120653073,SPOT,Rusia,Data Mussel,9,,2,2020,Uee,Rusia,Uee,Rusia,CARNE GRANEL,CARNEGRANEL,0.0,0.0,1.5416582120653073,7343.1569972680545,1.5416582120653073
165,2020-02-24,CARNE,GRANEL,C200-300,17147.3579443724,1.6245430621763453,SPOT,Rusia,Data Mussel,9,,2,2020,Uee,Rusia,Uee,Rusia,CARNE GRANEL,CARNEGRANEL,0.0,0.0,1.6245430621763453,27856.62138318462,1.6245430621763453
166,2020-02-24,CARNE,GRANEL,C200-300,20957.88193201071,1.5969147788059992,PROGRAMA,España,Data Mussel,9,,2,2020,Europa,España,España,Otros europa,CARNE GRANEL,CARNEGRANEL,0.0,0.0,1.5969147788059992,33467.951389699134,1.5969147788059992
167,2020-02-24,CARNE,GRANEL,C100-200,10478.940966005355,1.7626844790280753,PROGRAMA,España,Data Mussel,9,,2,2020,Europa,España,España,Otros europa,CARNE GRANEL,CARNEGRANEL,0.0,0.0,1.7626844790280753,18471.066597429108,1.7626844790280753
168,2020-02-24,CARNE,GRANEL,C200-300,10478.940966005355,1.5969147788059992,PROGRAMA,España,Data Mussel,9,,2,2020,Europa,España,España,Otros europa,CARNE GRANEL,CARNEGRANEL,0.0,0.0,1.5969147788059992,16733.975694849567,1.5969147788059992
169,2020-02-25,CARNE,GRANEL,C200-300,22863.143925829867,1.6245430621763453,PROGRAMA,España,Data Mussel,9,,2,2020,Europa,España,España,Otros europa,CARNE GRANEL,CARNEGRANEL,0.0,0.0,1.6245430621763453,37142.16184424616,1.6245430621763453
170,2020-02-25,ENTERO,SIN SALSA,E60-80,14289.464953643666,0.8841050678510722,PROGRAMA,Francia,Data Mussel,9,,2,2020,Europa,Francia,Francia,Francia,ENTERO SIN SALSA,ENTEROSIN SALSA,0.0,0.0,0.8841050678510722,12633.388382396652,0.8841050678510722
171,2020-02-25,CARNE,GRANEL,C200-300,21910.51292892029,1.6024404354800683,PROGRAMA,Corea,Data Mussel,9,,2,2020,Asia,Asia,Asia,Asia,CARNE GRANEL,CARNEGRANEL,0.0,0.0,1.6024404354800683,35110.291879410695,1.6024404354800683
172,2020-02-25,CARNE,RETAIL COMPENSADO,C300-500,4763.1549845478885,1.9063515525538746,PROGRAMA,Francia,Data Mussel,9,,2,2020,Europa,Francia,Francia,Francia,CARNE RETAIL,CARNERETAIL COMPENSADO,0.0,0.1,1.7157163972984872,8172.2231098628345,2.118168391726527
173,2020-02-25,CARNE,GRANEL,C100-200,20957.88193201071,1.7626844790280753,PROGRAMA,Ucrania,Data Mussel,9,,2,2020,Uee,Otros uee,Uee,Otros uee,CARNE GRANEL,CARNEGRANEL,0.0,0.0,1.7626844790280753,36942.133194858216,1.7626844790280753
174,2020-02-25,CARNE,GRANEL,C300-500,21910.51292892029,1.5140299286949612,PROGRAMA,Rusia,Data Mussel,9,,2,2020,Uee,Rusia,Uee,Rusia,CARNE GRANEL,CARNEGRANEL,0.0,0.0,1.5140299286949612,33173.17232744321,1.5140299286949612
175,2020-02-25,ENTERO,SIN SALSA,C18-27,16270.442059097195,1.1106569914879094,PROGRAMA,Usa,Data Mussel,9,,2,2020,America,America,America,America,ENTERO SIN SALSA,ENTEROSIN SALSA,0.0,0.0,1.1106569914879094,18070.880227535235,1.1106569914879094
176,2020-02-25,ENTERO,SIN SALSA,E50-70,18004.72584159102,1.5306068987171688,PROGRAMA,Japon,Data Mussel,9,,2,2020,Asia,Asia,Asia,Asia,ENTERO SIN SALSA,ENTEROSIN SALSA,0.0,0.0,1.5306068987171688,27558.157582650496,1.5306068987171688
177,2020-02-26,CARNE,RETAIL COMPENSADO,C200-300,4324.944725969483,1.8400436724650442,PROGRAMA,Usa,Data Mussel,9,,2,2020,America,America,America,America,CARNE RETAIL,CARNERETAIL COMPENSADO,0.0,0.1,1.6560393052185398,7162.278459103091,2.0444929694056047
178,2020-02-26,CARNE,GRANEL,C200-300,1902.9756794265725,1.646645688872622,PROGRAMA,Usa,Data Mussel,9,,2,2020,America,America,America,America,CARNE GRANEL,CARNEGRANEL,0.0,0.0,1.646645688872622,3133.5266985572143,1.646645688872622
179,2020-02-26,CARNE,RETAIL COMPENSADO,C200-300,3456.1452567879483,1.8179410457687672,PROGRAMA,Usa,Data Mussel,9,,2,2020,America,America,America,America,CARNE RETAIL,CARNERETAIL COMPENSADO,0.0,0.1,1.6361469411918905,5654.761490208462,2.0199344952986302
180,2020-02-26,CARNE,RETAIL COMPENSADO,C200-300,3456.1452567879483,1.8400436724650442,PROGRAMA,Usa,Data Mussel,9,,2,2020,America,America,America,America,CARNE RETAIL,CARNERETAIL COMPENSADO,0.0,0.1,1.6560393052185398,5723.5123897854655,2.0444929694056047
181,2020-02-26,CARNE,GRANEL,C200-300,2854.463519139859,1.646645688872622,PROGRAMA,Usa,Data Mussel,9,,2,2020,America,America,America,America,CARNE GRANEL,CARNEGRANEL,0.0,0.0,1.646645688872622,4700.2900478358215,1.646645688872622
182,2020-02-26,CARNE,RETAIL COMPENSADO,C200-300,9733.983526422066,1.7903127623984214,PROGRAMA,Francia,Data Mussel,9,,2,2020,Europa,Francia,Francia,Francia,CARNE RETAIL,CARNERETAIL COMPENSADO,0.0,0.1,1.6112814861585794,15684.187442696475,1.9892364026649125
183,2020-02-26,CARNE,RETAIL COMPENSADO,C200-300,9316.731149775671,1.7903127623984214,PROGRAMA,Francia,Data Mussel,9,,2,2020,Europa,Francia,Francia,Francia,CARNE RETAIL,CARNERETAIL COMPENSADO,0.0,0.1,1.6112814861585794,15011.876413150472,1.9892364026649125
184,2020-02-26,CARNE,GRANEL,C200-300,20957.88193201071,1.5969147788059992,PROGRAMA,Ucrania,Data Mussel,9,,2,2020,Uee,Otros uee,Uee,Otros uee,CARNE GRANEL,CARNEGRANEL,0.0,0.0,1.5969147788059992,33467.951389699134,1.5969147788059992
185,2020-02-26,CARNE,RETAIL NO COMPENSADO,C100-200,951.6783659126681,2.0113390293611895,PROGRAMA,Ucrania,Data Mussel,9,,2,2020,Uee,Otros uee,Uee,Otros uee,CARNE RETAIL,CARNERETAIL NO COMPENSADO,0.0,0.0,2.0113390293611895,1914.1478407588288,2.0113390293611895
186,2020-02-27,CARNE,RETAIL NO COMPENSADO,C200-300,3477.1031387199587,1.7903127623984214,PROGRAMA,Rusia,Data Mussel,9,,2,2020,Uee,Rusia,Uee,Rusia,CARNE RETAIL,CARNERETAIL NO COMPENSADO,0.0,0.0,1.7903127623984214,6225.10212542595,1.7903127623984214
187,2020-02-27,ENTERO,SIN SALSA,E20-30,9526.309969095777,1.4753503319764767,PROGRAMA,Japon,Data Mussel,9,,2,2020,Asia,Asia,Asia,Asia,ENTERO SIN SALSA,ENTEROSIN SALSA,0.0,0.0,1.4753503319764767,14054.644575416274,1.4753503319764767
188,2020-02-27,CARNE,RETAIL NO COMPENSADO,C200-300,857.36789721862,1.7958384190724905,PROGRAMA,Tailandia,Data Mussel,9,,2,2020,Asia,Asia,Asia,Asia,CARNE RETAIL,CARNERETAIL NO COMPENSADO,0.0,0.0,1.7958384190724905,1539.6942091045921,1.7958384190724905
189,2020-02-27,CARNE,RETAIL NO COMPENSADO,C200-300,1428.9464953643667,1.7682101357021445,PROGRAMA,Tailandia,Data Mussel,9,,2,2020,Asia,Asia,Asia,Asia,CARNE RETAIL,CARNERETAIL NO COMPENSADO,0.0,0.0,1.7682101357021445,2526.677676479331,1.7682101357021445
190,2020-02-27,ENTERO,SIN SALSA,E50-70,16766.305545608568,1.0498747680731482,PROGRAMA,Tailandia,Data Mussel,9,,2,2020,Asia,Asia,Asia,Asia,ENTERO SIN SALSA,ENTEROSIN SALSA,0.0,0.0,1.0498747680731482,17602.521146139334,1.0498747680731482
